评论时间,IP,用户ID,昵称,评论,评分,lr_probabilities,nn_probabilities,combined_probabilities,sentiment
1412265600,未知,t-1ce1db7e-006e-4b3c-800c-00b3e8a61659,181*****163,帮家人订的、同程订票取票方便，很好，出门一直选择的好帮手。老君山风景挺美的，看着他们回来拍的照片以及录的视频那么开心，心里很高兴。以后有机会自己也会去的，很好,10,[0.0014423 0.9985577],[0.00331384 0.99668616],[0.00219091 0.99780908],1
1407772800,未知,t-2c8c0969-a502-485c-8430-c36788d293a6,158*****458,风景很美，值得一去，不过我们去那天下雨了，山里很冷，晚上住农家院，偏宜有干净，很好，还会再去！,10,[0.0019206 0.9980794],[0.00296152 0.9970385 ],[0.00233697 0.99766303],1
1425571200,未知,t-f11cb832-6ddc-4daf-ba4f-64337859f490,拔山涉水去驴游,非常遗憾，去的那天路上很多雪，通往金顶的台阶上都是冰根本上不去，景区的人为何不在台阶上洒些土好防滑，让我们这些远途而来的人只能望顶兴叹，希望有所整改,10,[0.40854808 0.59145192],[0.35512 0.64488],[0.38717685 0.61282316],1
1444492800,未知,90687c57-2cf1-489c-b446-03eaff406542,186****3300,风景很美，人也不多，可能是非假期的原因吧；真是峰林仙境，人在游云中行走，叹为观止！,10,[2.69538957e-05 9.99973046e-01],[4.9471855e-04 9.9950528e-01],[2.14059758e-04 9.99785946e-01],1
1464969600,未知,a7a3a7f3-9513-445c-943c-be68f96e85f0,130****9562,很不错，推荐路线很好，来回拦车，最上面走了好久，风景好，犹如仙境。云雾缭绕。山上很冷。,10,[0.00267863 0.99732137],[0.01850706 0.98149294],[0.00901    0.99098999],1
1496073600,未知,4d7fc6ec-f028-4c58-a5e2-0f9d9b8bd7ea,F74D65116329B587,去的那两天天气特别好，景色很美。第一个索道特别值得买，第二个索道可以买单程，下山的时候买。觉得两天都没有玩够,10,[0.00934374 0.99065626],[0.06373078 0.9362692 ],[0.03109855 0.96890145],1
1403366400,未知,t-b2909f56-4401-4a68-9ee6-bf650b95247b,159*****016,取票很方便，到景点取票处根据需要改成了套票，票务人员很快在网上帮助办理。景点服务设施完善，管理规范，十里画屏美极了！,10,[0.009522 0.990478],[0.02386254 0.97613746],[0.01525821 0.98474178],1
1430496000,未知,t-6a0630e4-918f-465a-98ea-49c06727fb2b,我是怪兽你跑不跑,不错，值得一游，不过给广大朋友一个建议，上山要做索道。下山可以不坐。不能爬山上去 因为要很久。大约7小时。下山比较快，下山的时候水泥路下边可以抄近路，比较快。但是要注意安全，总体来说很不错。值得一游,10,[0.01382952 0.98617048],[0.11104923 0.88895077],[0.05271741 0.94728259],1
1475424000,未知,5389f72b-2cdc-4636-90c7-df3e93a002c7,23E2E6449CFC2EDF,买的中灵索道往返票，就这样坐完索道开始爬山，还得爬三个小时，累啊！不过景色特别美，山和山顶的建筑看起来像到了人间仙境。下山我们用了一个小时。这次旅行很开心！,10,[0.06483035 0.93516965],[0.0493741 0.9506259],[0.05864785 0.94135216],1
1439827200,未知,0c2b6fc9-7501-4014-89a5-63345944f567,135****5040,很好的景区，风景秀丽，5a级景区远远超过4a级重渡沟，而门票比重渡沟便宜，很厚道,10,[0.01036457 0.98963543],[0.02515495 0.97484505],[0.01628072 0.98371929],1
1465660800,未知,dfb73411-4268-428a-9cd4-bec5d303810a,139****8807,取票快，景点干净，第一天看了金顶和十里画屏，第二天看了追梦谷，有山有水好玩。同程旅游值得信赖。,10,[0.00376012 0.99623988],[0.0069558 0.9930442],[0.00503839 0.99496162],1
1446566400,未知,4015a2af-22e0-42d8-976f-348f6b9b3eb2,137****3877,碰到雪景，真的不错！,10,[0.00267932 0.99732068],[0.00622606 0.99377394],[0.00409802 0.99590198],1
1440345600,未知,38c1f1d8-0eba-484e-b309-767928d8d850,158****7652,不愧是国家5a级景区，峰林仙境，十里画屏名不虚传，山上山下两重天，身在山中犹如人间仙境般，只可惜时间太短，下次有机会再来，同程特别给力，兑换票即方便又优惠。,10,[1.34445232e-04 9.99865555e-01],[0.00567758 0.9943224 ],[0.0023517  0.99764831],1
1440432000,未知,5d80e652-ec15-4b60-8667-319d858849f1,139****5750,中灵索道之前的景色一般，从中灵索道开始景色很美，第二道索道没必要坐，要不好多景点看不见，总体来说，相当不错,10,[0.06222173 0.93777827],[0.03979754 0.96020246],[0.05325205 0.94674794],1
1500825600,未知,ec66f873-be1d-411b-84f0-d4b36aa97c99,138iepgl055,老君山不错，值得一去，十里画屏，景色秀丽。在同程网订票价格便宜，换票方便。打算秋天带父母再去一次，强烈好评！,10,[2.21387811e-04 9.99778612e-01],[0.00144142 0.9985586 ],[7.09400348e-04 9.99290618e-01],1
1457193600,未知,510d7fee-f3cc-4285-b382-d07e891ad15f,155****5554,团购了11张票才40多块，真的很划算，建议抓紧时间来玩哦，只是缆车人太多，排队排了一个半小时才坐上,10,[0.00489345 0.99510655],[0.02306497 0.976935  ],[0.01216206 0.98783794],1
1406131200,未知,t-744dff3f-2171-4f08-8442-c95b68bda01a,137*****109,第一次在网上订票，在景区售票处定的。售票员态度热情，订票速度快。以后出游就在网上定了。,10,[0.04565942 0.95434058],[0.05749851 0.9425015 ],[0.05039506 0.94960495],1
1407254400,未知,t-5b5d1b48-6e30-4603-af79-9ef881184281,187*****610,很不错的景区，有专门的网购票验证窗口，景区服务人员也很耐心，同程优惠不少，一次满意的旅程。,10,[0.00105167 0.99894833],[0.00258601 0.997414  ],[0.00166541 0.99833459],1
1455984000,未知,3ac45d71-01aa-4605-9d38-16e5d4cb0ef2,186****9616,虽然去的时候天气有点冷，不过感觉还是挺好的，晴天，到十里花屏的时候，景色真是太美了，值得一去！,10,[0.00585065 0.99414935],[0.01207101 0.987929  ],[0.00833879 0.99166123],1
1381334400,未知,t-7468bb07-ad8c-4b3f-bd71-26010dac8cd2,135*****454,旅途还是比较愉快的，景区消费也很合理、山很美，晚上住景区了，住宿不贵，会考虑下次再去。,10,[0.0131011 0.9868989],[0.01043791 0.9895621 ],[0.01203582 0.98796419],1
1460649600,未知,e8686c42-e977-4a16-beac-e4b63f26f704,182****5180,景区路标指示牌少，途中没有休息的地方，卫生间少，待改进。景区的服务人员态度一般。,3,[0.31027433 0.68972567],[0.20673466 0.79326534],[0.26885846 0.73114154],1
1412438400,未知,t-5ccbf037-3da7-47cb-b34d-4b3b8aa1744a,182*****885,来回坐的索道，这样玩的不会太累，2号去的人不多，十里画屏值得一看，金殿也漂亮，下午4点又去了追梦谷，瀑布挺好看。搭的娱乐设施好玩，孩子们玩的很开心。,10,[0.00215622 0.99784378],[0.01464641 0.9853536 ],[0.0071523 0.9928477],1
1502812800,未知,63212a90-8f04-4029-b91a-6e480c5edf00,夏天放暑假,老君山，带给我们别样的视觉盛宴，道家的无为，顶峰的云海茫茫，景色真的太美了！值得一去！,10,[8.76928797e-05 9.99912307e-01],[0.00104249 0.9989575 ],[4.69609823e-04 9.99530396e-01],1
1425312000,未知,t-82796264-b5c4-42e9-8660-a0908b340ae4,云淡风轻mn,除了门票还必须坐缆车才能到达景点附近，路程远  爬的好累！,10,[0.28345268 0.71654732],[0.2327227 0.7672773],[0.26316069 0.73683933],1
1396800000,未知,t-068ae1cc-eeb5-4d19-8def-9b754c2eab7c,152*****876,山太高了，进山五六个小时，下山也得三四个小时。景点多，地方大，但没有明显的标志牌，不敢乱转害怕越转越远，我们就兜了一圈找不到路，只得原路返回。,6,[0.86288298 0.13711702],[0.5065369 0.4934631],[0.72034456 0.27965545],-1
1412611200,未知,t-467fc07a-d6aa-4c8c-9468-1fbbf298de72,180*****283,挺好玩的，我们到景点下面买了7张票走到上面验票口问验票人有皈依证要票吗 ？人家说有皈依证都不要票也可以进去。我们又退了一张。挺好的。阿弥托佛,10,[0.99068614 0.00931386],[0.55409425 0.44590575],[0.81604939 0.18395061],-1
1413043200,未知,t-27342b96-f3bd-48d9-b872-3bbe39598ade,131*****303,很开心的一次出行，同程订票，取票十分方便。景区很美，住宿，餐饮也很好。下次还会再去。,10,[0.00138311 0.99861689],[0.00133598 0.998664  ],[0.00136426 0.99863575],1
1413043200,未知,t-cc33b0b5-a58d-4622-8668-a81d46b99900,131*****303,国庆假期带全家出游，同程订票，景点取票十分方便。景区风景如画，住宿，餐饮十分满意。会继续支持同程。,10,[3.77554603e-04 9.99622445e-01],[8.575916e-04 9.991424e-01],[5.69569425e-04 9.99430448e-01],1
1462118400,未知,20cebd7e-4052-4611-8bb9-0a28dc238d8d,130****7562,玩了一天时间太赶，太累了，景区栈道蜿蜒崎岖，景色倒是很美。,10,[0.07977331 0.92022669],[0.0640192 0.9359808],[0.07347167 0.92652834],1
1408291200,未知,t-c7482ee4-a52f-4062-84c0-462a6f0b3099,186*****959,全景栾川，景色壮观，奇、险、美，老君山不仅是道教圣地，更是游山赏景的绝佳地，农家宾馆菜美人热情，价格公道。同程网定票，很方便也很优惠。,10,[6.56832517e-04 9.99343167e-01],[0.01704419 0.9829558 ],[0.00721177 0.99278824],1
1398268800,未知,t-d72094d9-e52e-4dce-8ebd-50e726b0368f,155*****333,活动很好，同程网也好，就是奔着门票优惠活动来的，但是票订早了，该出发了临时有事去不了了。退订了才发现能修改预约时间，标示不太明显。想重新订好像又不行，哎，浪费此次机会了。,10,[0.19125833 0.80874167],[0.292574 0.707426],[0.2317846 0.7682154],1
1408377600,未知,t-b7f621c2-41ef-4a99-8c81-b4841e6bc922,186*****988,取票比较方便，景区总体还不错，设施完善，就是山上一瓶水都五块太宰了，而且只能坐那么贵的索道不让自己开车上山有点不厚道,10,[0.23327894 0.76672106],[0.14607632 0.8539237 ],[0.19839789 0.80160212],1
1444060800,未知,9b19ab3d-406f-4a3b-a2ed-7f884599b66e,189****8185,风景好，超越想象，值得一游。缺点黄金周不好停车走了很远,10,[1.27260925e-04 9.99872739e-01],[0.00589216 0.99410784],[0.00243322 0.99756679],1
1396627200,未知,t-5199dfd0-ca11-4e19-b205-2b07e31afe39,152*****288,订单很赞。山顶十分美丽，空气好，天很蓝，山顶很值得去。只不过四月初山上的树都没发芽，到处没有绿意。而且不是有雾气的季节，看不到云海。,10,[0.00107643 0.99892357],[0.00722635 0.99277365],[0.0035364  0.99646362],1
1405699200,未知,t-94825a55-f764-42c8-bd51-53cadce23c1e,135*****235,老君山景区真的不错，值得一去，就是取票窗口推来推去来回跑了好几个窗口才取到票，,10,[0.96797226 0.03202774],[0.76534665 0.23465337],[0.88692202 0.11307799],-1
1408291200,未知,t-e9658e24-dc24-4058-b4ac-17a51cadbd8a,139*****192,景区管理很好，非常干净，景色很漂亮。非常值得游玩！工作人员服务态度也很好！,10,[0.00139789 0.99860211],[0.00234848 0.9976515 ],[0.00177813 0.99822187],1
1466956800,未知,b5a41031-010a-4f05-bebf-611c2f8e2e0f,138****6009,第一次到栾川，第一感觉，人杰地灵，是个非常好的去处。老君山的风景可以比肩五岳，孩子老人均可参加。栾川的消费水平不是好，来这里吃的也很好，特产是栾川豆腐，很棒。有机会还会去。,10,[0.00195844 0.99804156],[0.01164848 0.9883515 ],[0.00583445 0.99416556],1
1444233600,未知,2c2e16a8-0ebd-4571-9c68-5a9f5a91ee2c,139****1890,登山的那天雾太大，老君山的美景没有看到多少，可惜啊！不过景区工作人员的服务很不错，不愧是5a级景区。,10,[0.01990013 0.98009987],[0.04176015 0.95823985],[0.02864414 0.97135587],1
1447516800,未知,7b3c211d-36e6-480d-9b25-6333d833b04f,152****1363,地方是不错就是我们今天去的时间不对上面雾萌萌的,6,[0.06566055 0.93433945],[0.06148189 0.9385181 ],[0.06398909 0.93601092],1
1471363200,未知,3534cbe2-167a-444b-8163-a7bed0b05ad3,9C9D88864BB03355,绝对是不虚此行，景色堪比张家界。建议两段索道（中灵索道和峰林索道）都乘坐，最美的风光在高处。,10,[0.00110811 0.99889189],[0.0030542 0.9969458],[0.00188655 0.99811345],1
1492358400,未知,ae581cfc-5848-4197-90b6-806a495de2ce,VodaCom,地方第三次来，就差没在冬天去了。地方是个好地方。只有一个问题，票价涨的太狠了吧，门票72成了108，中灵索道往返100成了130，比之前多了66。难道因为是青云志的取景地就这样涨价？,6,[0.36907698 0.63092302],[0.810415   0.18958494],[0.54561222 0.45438779],0
1397145600,未知,t-1edc0719-06ac-4b49-8018-6488ec45e5d6,186*****006,景致很赞，合适全家出行，因为有索道往返，老年人来也不会累到，下山有滑道，小朋友们很喜欢，套票＋索道＋滑道，成人下来二百多一点，只是山上没泉水，山势很险，山上冷，要带厚外套才好。,10,[0.09066795 0.90933205],[0.08590996 0.91409004],[0.08876476 0.91123525],1
1397664000,未知,t-11b1c87b-eea3-4db1-87bd-8136aa360e23,189*****756,老君山在网上秒**的门票一元，呵呵超值哦！老君山去得时候第一道索道一定要坐，千万不要爬上去，第二道可以不用坐，下山的时候可以走下山，下山需要不到四个小时，可以看到瀑布很美哦！,10,[0.03480977 0.96519023],[0.06770903 0.932291  ],[0.04796947 0.95203054],1
1444060800,未知,5ded90a0-da5e-473b-8a7c-78cee4d4899c,158****5363,很满意，拿着72元的门票就是比别人多一丝窃喜。更何况老君山的景真的沒的说。所以刚回家就迫不及待来评价了！,10,[0.04298991 0.95701009],[0.07117426 0.92882574],[0.05426365 0.94573635],1
1439827200,未知,f7003a44-7b0a-4750-aa7f-0f2ddf3b4f10,138****5661,老君山风景秀美，山高林密，气势磅礴，索道车性能先进，安全可靠，工作人员服务热情亲切，值得一游。,10,[0.0047415 0.9952585],[0.00190216 0.99809784],[0.00360576 0.99639425],1
1398355200,未知,t-2f7a6990-98ea-4723-9f49-6ee79fdf9c08,156*****373,整体很好。老君山现在建设的比以前好多了，很值得去，毕竟5星级的旅游景区，旅游年票上面不包含，这次去玩很开心…,10,[0.01553388 0.98446612],[0.02157533 0.97842467],[0.01795046 0.98204955],1
1447084800,未知,f9148df6-d379-4e92-b418-2471a7997fcc,177****1225,需要坐缆车，不坐缆车要走十公里左右，建议坐缆车,10,[0.04422078 0.95577922],[0.1030876 0.8969124],[0.06776751 0.93223251],1
1451232000,未知,5cd5fef1-7554-4c60-8feb-08527938cc14,187****7909,君山风景如画，不虚此行,10,[0.00598064 0.99401936],[0.01524246 0.98475754],[0.00968537 0.99031463],1
1428422400,未知,t-f1686f02-3329-41d4-96d1-ff4d2af6a59c,75E54386055D5FE3,景区里餐饮，住宿，交通，购物，旅游等各个环节都很给力，点赞,10,[2.52077012e-05 9.99974792e-01],[0.00158727 0.9984127 ],[6.50033297e-04 9.99349973e-01],1
1405785600,未知,t-6738ee27-1411-4512-86ac-348220a6c82f,137*****607,网络订票非常方便快捷，就是优惠幅度太小了，如果能折扣更大些就好了。老君山风景非常秀丽，值得一去。,10,[0.00253247 0.99746753],[0.00492662 0.9950734 ],[0.00349013 0.99650988],1
1460649600,未知,040e1642-4b30-4593-a83f-e1798eaaddf8,182****5180,景区路标指示牌少，途中没有休息的地方，卫生间少，待改进。景区的服务人员态度一般。,3,[0.31027433 0.68972567],[0.20673466 0.79326534],[0.26885846 0.73114154],1
1375545600,未知,t-af2c07c7-a514-4e76-bf5e-fa475e1a87ce,138*****064,在老君山玩了2天带着老人孩子觉得还是挺不错的，建议大家不要赶在周末去到时家庭宾馆不好找而且也比平时贵很多，现在有活动张姓不管男女拿着有效证件可以免费的哦。,10,[0.41095445 0.58904555],[0.25823706 0.74176294],[0.3498675  0.65013252],1
1451232000,未知,d7e59e8e-56e6-4319-a271-c3d1623ac3ec,137****9110,十里画廊的确风景如画美不胜收。金殿雄伟壮观,10,[4.43973085e-04 9.99556027e-01],[0.01268363 0.98731637],[0.00533984 0.99466016],1
1442332800,未知,216cc6f5-2650-4b7b-be89-60c3036239de,139****4083,坐索道到中天门，然后转峰林索道，然后再爬山，风景相当好，特别是十里画屏和山顶，值得去！,10,[0.00437145 0.99562855],[0.00813514 0.99186486],[0.00587693 0.99412308],1
